carrier_code,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,diversion_rate_carrier
DL,MCO,15,1,7.8,147.6,9.0,0.00253293406
F9,IAH,11,1,7.8,259.2,14.5,0.002440836251
DL,SAT,20,2,21.7,295.2,16.1,0.00253293406
DL,JFK,7,7,17.8,205.2,11.3,0.00253293406
DL,SFO,11,2,7.8,129.6,16.1,0.00253293406
WN,STL,8,2,6.7,93.6,16.1,0.002384997386
DL,GSO,15,7,10.6,129.6,9.0,0.00253293406
DL,BNA,10,1,6.1,223.2,16.1,0.00253293406
DL,Other,10,2,6.1,147.6,16.1,0.00253293406
DL,CVG,18,6,22.8,277.2,16.0,0.00253293406
AA,MIA,8,6,12.2,129.6,16.1,0.00288359019
DL,LAX,10,2,8.0,129.6,16.1,0.00253293406
DL,AUS,11,7,8.3,0.0,16.1,0.00253293406
DL,LAS,21,4,13.3,295.2,16.0,0.00253293406
NK,IAH,10,1,14.4,75.6,9.7,0.001815614282
DL,MDW,11,3,9.4,75.6,16.1,0.00253293406
DL,CMH,22,2,22.8,129.6,16.1,0.00253293406
F9,DTW,15,4,6.7,277.2,16.0,0.002440836251
DL,MEM,9,7,10.0,0.0,16.0,0.00253293406
DL,FLL,9,3,12.2,75.6,16.0,0.00253293406
DL,HSV,22,3,9.4,316.8,14.5,0.00253293406
DL,DTW,12,3,8.9,93.6,16.0,0.00253293406
DL,TPA,20,4,13.3,295.2,16.1,0.00253293406
YX,ORD,6,5,15.6,54.0,12.0,0.002220371912
DL,CVG,22,5,25.6,165.6,16.1,0.00253293406
F9,PHX,14,5,18.9,129.6,16.1,0.002440836251
DL,IAH,14,4,13.9,241.2,16.1,0.00253293406
DL,GSO,12,5,11.7,54.0,16.0,0.00253293406
WN,RDU,22,1,20.6,183.6,16.1,0.002384997386
DL,PBI,9,2,6.7,93.6,16.0,0.00253293406
DL,EWR,7,7,13.3,147.6,16.1,0.00253293406
B6,BOS,5,7,18.3,165.6,16.1,0.004975591438
WN,MCI,20,2,21.7,295.2,16.1,0.002384997386
AA,CLT,9,1,3.3,75.6,16.0,0.00288359019
DL,LAS,8,5,13.3,54.0,12.9,0.00253293406
DL,PIT,20,7,25.0,241.2,16.1,0.00253293406
DL,SFO,17,6,24.4,334.8,16.1,0.00253293406
WN,OKC,21,3,23.3,316.8,16.0,0.002384997386
DL,Other,11,6,13.9,147.6,16.1,0.00253293406
DL,Other,16,2,21.1,205.2,16.1,0.00253293406
DL,Other,12,2,5.6,93.6,16.0,0.00253293406
DL,Other,19,1,16.7,129.6,16.1,0.00253293406
DL,Other,11,1,7.8,259.2,14.5,0.00253293406
DL,IND,14,7,18.3,93.6,8.0,0.00253293406
OO,Other,12,1,13.9,129.6,12.0,0.003757959073
DL,ORD,9,3,12.2,75.6,16.0,0.00253293406
DL,Other,10,4,13.3,165.6,16.1,0.00253293406
DL,BNA,20,5,26.7,111.6,16.1,0.00253293406
DL,MSY,11,5,11.7,54.0,16.1,0.00253293406
DL,GSP,13,3,11.1,205.2,16.1,0.00253293406
DL,BNA,10,1,8.3,165.6,14.5,0.00253293406
DL,JFK,9,4,12.2,54.0,16.0,0.00253293406
DL,RIC,7,4,12.8,75.6,16.1,0.00253293406
WN,PHX,18,7,8.9,183.6,12.0,0.002384997386
DL,Other,10,2,6.1,147.6,16.1,0.00253293406
DL,BWI,18,3,13.9,277.2,16.0,0.00253293406
F9,MCO,12,2,5.6,93.6,16.0,0.002440836251
DL,DTW,10,1,6.1,223.2,16.1,0.00253293406
DL,MKE,19,6,25.0,277.2,16.1,0.00253293406
DL,LAX,18,6,22.8,259.2,16.0,0.00253293406
DL,TPA,21,1,11.7,183.6,16.0,0.00253293406
WN,AUS,7,1,16.7,165.6,16.1,0.002384997386
DL,Other,16,6,20.6,241.2,16.1,0.00253293406
DL,PHL,7,7,11.1,0.0,16.1,0.00253293406
DL,DTW,10,4,13.3,75.6,16.1,0.00253293406
DL,DFW,15,1,10.0,277.2,16.0,0.00253293406
WN,RDU,21,7,8.9,205.2,12.0,0.002384997386
DL,TYS,22,1,16.7,129.6,16.1,0.00253293406
DL,BOS,17,7,8.9,183.6,12.9,0.00253293406
WN,JAN,14,3,12.0,147.6,16.1,0.002384997386
UA,EWR,6,7,18.9,277.2,8.0,0.002462907126
DL,CHS,12,1,7.8,147.6,12.0,0.00253293406
NK,PHL,8,4,13.3,93.6,16.1,0.001815614282
NK,LAX,9,6,15.6,147.6,16.0,0.001815614282
DL,DAL,8,6,12.2,129.6,16.1,0.00253293406
DL,TYS,12,1,18.9,93.6,1.6,0.00253293406
NK,MCO,7,7,13.3,147.6,16.1,0.001815614282
DL,Other,16,5,21.1,147.6,16.1,0.00253293406
WN,MDW,9,1,6.7,241.2,16.0,0.002384997386
DL,SRQ,21,6,22.2,295.2,16.0,0.00253293406
F9,MIA,15,4,16.1,147.6,16.0,0.002440836251
DL,CHS,19,7,13.3,93.6,16.1,0.00253293406
DL,MSY,11,2,7.8,129.6,16.1,0.00253293406
DL,Other,16,7,21.1,183.6,16.1,0.00253293406
DL,LAX,20,6,22.2,334.8,16.1,0.00253293406
NK,LGA,10,2,6.1,93.6,16.1,0.001815614282
DL,PHX,8,1,3.3,75.6,16.1,0.00253293406
AA,DFW,16,6,23.9,350.0,16.1,0.00288359019
DL,MSP,20,6,23.3,241.2,16.1,0.00253293406
DL,PHL,10,4,13.3,75.6,16.1,0.00253293406
WN,RIC,11,7,16.1,93.6,16.1,0.002384997386
DL,BWI,13,6,13.3,147.6,16.1,0.00253293406
DL,CVG,12,1,4.4,75.6,16.0,0.00253293406
OO,Other,13,1,7.2,183.6,9.7,0.003757959073
DL,SLC,19,7,24.4,165.6,16.1,0.00253293406
DL,ORD,7,5,14.4,54.0,12.9,0.00253293406
DL,DFW,20,4,21.7,165.6,16.1,0.00253293406
DL,LAX,15,7,19.4,223.2,16.0,0.00253293406
WN,DEN,10,7,2.8,147.6,16.1,0.002384997386
DL,Other,15,7,18.3,93.6,8.0,0.00253293406
DL,CLT,9,7,13.3,0.0,16.0,0.00253293406
AA,MIA,7,6,16.1,129.6,16.1,0.00288359019
AA,DFW,16,4,9.4,316.8,16.1,0.00288359019
DL,ORD,17,1,15.0,205.2,16.1,0.00253293406
WN,LGA,16,6,21.1,111.6,16.1,0.002384997386
WN,BWI,9,4,13.3,93.6,16.0,0.002384997386
DL,Other,17,7,22.8,205.2,16.1,0.00253293406
YX,PHL,11,5,13.3,0.0,16.1,0.002220371912
DL,MCO,14,6,19.4,165.6,16.1,0.00253293406
DL,CVG,10,3,10.6,0.0,16.1,0.00253293406
DL,SEA,11,1,13.9,129.6,12.9,0.00253293406
DL,PHL,22,2,23.3,147.6,16.1,0.00253293406
DL,Other,12,6,7.2,93.6,16.0,0.00253293406
DL,MSP,22,5,25.6,165.6,16.1,0.00253293406
OO,Other,16,5,13.3,93.6,16.1,0.003757959073
NK,BWI,22,5,22.2,241.2,16.1,0.001815614282
DL,SLC,21,6,22.2,295.2,16.0,0.00253293406
DL,TYS,12,2,5.6,93.6,16.0,0.00253293406
OO,Other,12,5,11.7,54.0,16.0,0.003757959073
DL,CVG,17,4,20.6,93.6,16.1,0.00253293406
DL,Other,18,7,21.7,93.6,14.0,0.00253293406
DL,SAV,16,7,21.7,316.8,16.1,0.00253293406
DL,JAX,21,7,13.3,111.6,16.0,0.00253293406
DL,BDL,8,1,16.1,129.6,16.1,0.00253293406
DL,EWR,18,6,21.7,165.6,16.0,0.00253293406
DL,PNS,20,1,11.7,183.6,16.1,0.00253293406
NK,IAH,8,3,11.1,0.0,16.1,0.001815614282
DL,PNS,20,3,11.7,334.8,16.1,0.00253293406
DL,JAX,11,5,3.9,93.6,16.1,0.00253293406
DL,Other,18,1,8.9,205.2,11.0,0.00253293406
DL,VPS,8,4,13.3,93.6,16.1,0.00253293406
WN,MDW,6,7,12.2,93.6,16.0,0.002384997386
DL,SAT,18,2,22.2,93.6,16.0,0.00253293406
AA,DFW,18,7,8.9,183.6,12.0,0.00288359019
F9,CLE,5,1,8.9,165.6,16.1,0.002440836251
WN,OKC,21,3,25.6,241.2,16.0,0.002384997386
OH,CLT,9,1,15.0,129.6,14.0,0.003093580819
DL,Other,19,5,23.3,165.6,16.1,0.00253293406
DL,ORD,8,6,12.2,129.6,16.1,0.00253293406
DL,SLC,19,2,25.0,277.2,16.1,0.00253293406
F9,MIA,18,7,21.7,93.6,14.0,0.002440836251
DL,CVG,17,7,21.1,129.6,12.9,0.00253293406
DL,LAX,21,7,8.9,205.2,12.0,0.00253293406
DL,DCA,19,5,26.7,111.6,16.1,0.00253293406
DL,DFW,7,7,17.8,165.6,16.1,0.00253293406
DL,JAX,13,5,16.7,147.6,16.1,0.00253293406
UA,IAH,17,2,22.0,93.6,16.1,0.002462907126
DL,BHM,15,7,10.6,129.6,9.0,0.00253293406
DL,Other,21,2,24.0,129.6,16.0,0.00253293406
DL,GSP,20,5,26.7,111.6,16.1,0.00253293406
DL,Other,10,5,2.8,147.6,16.1,0.00253293406
F9,DTW,15,5,8.9,205.2,16.0,0.002440836251
DL,CLE,23,3,23.9,223.2,16.1,0.00253293406
AA,DFW,12,2,5.6,93.6,16.0,0.00288359019
DL,PBI,11,3,9.4,75.6,16.1,0.00253293406
DL,Other,21,7,24.4,129.6,16.0,0.00253293406
DL,RIC,19,7,9.4,183.6,9.7,0.00253293406
B6,JFK,18,4,11.1,334.8,16.0,0.004975591438
DL,Other,15,2,11.7,183.6,16.0,0.00253293406
DL,Other,17,3,21.1,129.6,16.1,0.00253293406
DL,CAE,20,6,25.0,334.8,16.1,0.00253293406
DL,RSW,22,3,23.3,183.6,16.1,0.00253293406
DL,MCO,12,3,8.9,93.6,16.0,0.00253293406
DL,MIA,7,5,15.0,75.6,16.1,0.00253293406
DL,MSY,19,1,16.1,350.0,16.1,0.00253293406
WN,RIC,10,6,10.0,147.6,16.1,0.002384997386
AA,DFW,12,4,13.3,129.6,16.0,0.00288359019
DL,CLT,17,3,24.4,223.2,16.1,0.00253293406
DL,MDW,9,4,3.9,350.0,16.0,0.00253293406
DL,AUS,15,1,16.7,129.6,12.0,0.00253293406
DL,Other,20,2,21.7,295.2,16.1,0.00253293406
DL,MKE,8,4,13.3,93.6,16.1,0.00253293406
DL,SAN,18,5,23.3,147.6,16.0,0.00253293406
DL,OKC,11,5,2.8,129.6,16.1,0.00253293406
DL,LGA,20,1,17.8,147.6,16.1,0.00253293406
DL,JAN,20,1,17.8,75.6,16.1,0.00253293406
F9,SFO,20,5,19.4,205.2,16.1,0.002440836251
DL,OKC,18,6,22.8,259.2,16.0,0.00253293406
DL,DTW,16,2,21.0,93.6,16.1,0.00253293406
DL,LAX,10,5,2.8,147.6,16.1,0.00253293406
DL,FLL,14,7,18.3,93.6,8.0,0.00253293406
DL,EWR,20,4,22.8,93.6,16.1,0.00253293406
DL,JAX,11,4,13.3,111.6,16.1,0.00253293406
F9,DEN,9,2,6.7,93.6,16.0,0.002440836251
DL,MSY,17,7,10.0,54.0,16.1,0.00253293406
WN,AUS,15,7,3.9,111.6,16.0,0.002384997386
DL,CLE,16,7,8.3,75.6,16.1,0.00253293406
DL,TPA,16,2,19.4,111.6,16.1,0.00253293406
AA,DFW,20,6,22.2,295.2,16.1,0.00288359019
DL,PHL,20,4,13.3,295.2,16.1,0.00253293406
YX,PHL,11,7,16.1,93.6,16.1,0.002220371912
DL,OKC,19,2,21.7,241.2,16.1,0.00253293406
DL,Other,21,5,17.8,147.6,16.0,0.00253293406
YX,DCA,11,5,13.3,0.0,16.1,0.002220371912
DL,LGA,13,2,12.8,75.6,16.1,0.00253293406
WN,OKC,15,6,19.4,165.6,16.0,0.002384997386
DL,MKE,22,3,23.3,183.6,16.1,0.00253293406
DL,Other,15,4,13.9,241.2,16.0,0.00253293406
DL,MIA,22,5,25.6,165.6,16.1,0.00253293406
DL,Other,9,6,13.9,205.2,16.0,0.00253293406
UA,ORD,12,4,10.0,129.6,16.0,0.002462907126
DL,SLC,8,6,15.6,147.6,16.1,0.00253293406
OH,PHL,7,2,6.7,93.6,16.1,0.003093580819
DL,EWR,12,2,6.1,183.6,16.0,0.00253293406
DL,CLE,20,4,13.3,295.2,16.1,0.00253293406
DL,SAT,8,4,13.3,93.6,16.1,0.00253293406
DL,VPS,14,6,19.4,165.6,16.1,0.00253293406
DL,LAX,8,3,12.8,183.6,4.8,0.00253293406
DL,SAV,8,3,12.8,183.6,4.8,0.00253293406
DL,GSO,18,7,8.9,183.6,12.0,0.00253293406
DL,MSP,18,6,22.8,277.2,16.0,0.00253293406
DL,SAV,19,7,24.4,165.6,16.1,0.00253293406
DL,Other,9,7,13.3,0.0,16.0,0.00253293406
F9,DEN,20,5,17.8,147.6,16.1,0.002440836251
OH,CLT,18,1,17.2,129.6,8.0,0.003093580819
AA,DFW,5,1,8.9,165.6,16.1,0.00288359019
DL,Other,8,2,6.1,165.6,16.1,0.00253293406
DL,PBI,7,7,17.8,205.2,11.3,0.00253293406
DL,Other,21,3,11.7,334.8,16.0,0.00253293406
DL,CMH,13,1,7.8,75.6,16.1,0.00253293406
DL,MCO,12,6,17.2,75.6,16.0,0.00253293406
DL,DAL,9,2,9.4,75.6,16.0,0.00253293406
WN,HOU,10,2,6.1,93.6,16.1,0.002384997386
DL,PHX,8,6,8.9,129.6,16.1,0.00253293406
F9,MCO,22,4,8.3,316.8,16.1,0.002440836251
DL,RDU,10,4,13.3,165.6,16.1,0.00253293406
DL,PHL,22,7,23.9,205.2,16.1,0.00253293406
B6,JFK,6,4,15.0,0.0,16.0,0.004975591438
DL,DFW,11,6,9.4,147.6,16.1,0.00253293406
OO,Other,10,3,11.0,129.6,16.1,0.003757959073
DL,MIA,22,2,21.1,350.0,16.1,0.00253293406
DL,BHM,20,4,22.8,93.6,16.1,0.00253293406
DL,IAD,7,7,17.8,205.2,11.3,0.00253293406
DL,Other,21,7,24.4,129.6,16.0,0.00253293406
DL,BOS,7,1,16.7,165.6,16.1,0.00253293406
F9,RDU,22,6,22.2,165.6,16.1,0.002440836251
DL,BOS,19,6,23.9,241.2,16.1,0.00253293406
WN,CMH,8,2,9.4,75.6,16.1,0.002384997386
DL,LIT,20,7,8.9,205.2,12.9,0.00253293406
WN,MDW,8,1,3.3,75.6,16.1,0.002384997386
DL,MCO,17,2,17.2,223.2,16.1,0.00253293406
F9,MCO,16,7,8.3,75.6,16.1,0.002440836251
DL,Other,13,3,16.1,93.6,16.1,0.00253293406
UA,IAD,19,7,22.2,295.2,16.1,0.002462907126
B6,JFK,19,5,18.9,277.2,16.1,0.004975591438
OO,Other,9,1,3.3,75.6,16.0,0.003757959073
F9,BWI,22,7,12.8,129.6,16.1,0.002440836251
UA,EWR,11,4,13.3,129.6,16.1,0.002462907126
AA,PHX,18,3,21.1,129.6,16.0,0.00288359019
NK,IAH,15,6,19.4,165.6,16.0,0.001815614282
DL,Other,15,2,11.7,183.6,16.0,0.00253293406
DL,Other,15,7,18.3,93.6,8.0,0.00253293406
DL,SAT,18,5,25.0,111.6,16.0,0.00253293406
DL,IAH,14,3,17.8,129.6,16.1,0.00253293406
DL,RIC,7,5,14.4,54.0,12.9,0.00253293406
DL,FLL,19,5,26.7,111.6,16.1,0.00253293406
DL,JAN,18,6,22.8,277.2,16.0,0.00253293406
DL,SAV,16,2,19.4,111.6,16.1,0.00253293406
DL,DFW,17,7,22.8,205.2,16.1,0.00253293406
DL,HSV,8,7,17.2,111.6,16.1,0.00253293406
WN,CMH,21,1,17.8,75.6,16.0,0.002384997386
DL,LGA,12,3,10.0,165.6,16.0,0.00253293406
UA,ORD,11,3,8.9,93.6,16.1,0.002462907126
DL,Other,12,3,11.1,111.6,16.0,0.00253293406
DL,Other,19,4,21.7,147.6,16.1,0.00253293406
DL,Other,10,7,2.8,147.6,16.1,0.00253293406
WN,DAL,13,4,5.0,241.2,16.1,0.002384997386
DL,Other,16,3,22.2,111.6,16.1,0.00253293406
DL,CMH,13,3,11.1,205.2,16.1,0.00253293406
DL,FLL,22,1,17.8,129.6,16.1,0.00253293406
DL,ORF,18,4,20.6,165.6,16.0,0.00253293406
DL,MIA,13,6,12.2,259.2,16.1,0.00253293406
DL,PHX,21,7,13.3,111.6,16.0,0.00253293406
DL,TYS,12,4,10.0,129.6,16.0,0.00253293406
DL,MIA,13,5,16.7,147.6,16.1,0.00253293406
DL,SAV,18,1,13.9,295.2,16.0,0.00253293406
NK,MCO,8,2,9.4,75.6,16.1,0.001815614282
DL,BNA,8,5,5.0,93.6,16.1,0.00253293406
DL,PBI,8,4,13.3,93.6,16.1,0.00253293406
AA,LAX,17,6,22.8,259.2,16.1,0.00288359019
OH,CLT,9,6,13.9,205.2,16.0,0.003093580819
DL,MKE,8,5,3.3,147.6,16.1,0.00253293406
DL,BOS,17,4,12.2,350.0,16.1,0.00253293406
DL,DAL,15,2,11.7,183.6,16.0,0.00253293406
DL,Other,21,7,25.0,241.2,16.0,0.00253293406
WN,PHL,9,5,3.3,147.6,16.0,0.002384997386
F9,DEN,20,4,22.8,93.6,16.1,0.002440836251
DL,BOS,8,6,17.8,129.6,16.1,0.00253293406
F9,DTW,14,6,15.0,241.2,16.1,0.002440836251
DL,Other,16,1,21.0,129.6,11.3,0.00253293406
UA,IAH,11,7,2.2,165.6,16.1,0.002462907126
DL,Other,9,6,13.9,205.2,16.0,0.00253293406
AS,SEA,8,1,3.3,75.6,16.1,0.002430647291
DL,DEN,18,2,21.1,147.6,16.0,0.00253293406
WN,AUS,11,1,5.6,241.2,16.1,0.002384997386
DL,LEX,20,4,21.7,165.6,16.1,0.00253293406
DL,ORD,17,3,21.1,129.6,16.1,0.00253293406
DL,Other,10,3,11.0,129.6,16.1,0.00253293406
DL,Other,17,4,20.6,165.6,16.1,0.00253293406
DL,PNS,9,1,18.9,93.6,11.0,0.00253293406
DL,AUS,15,6,19.4,165.6,16.0,0.00253293406
DL,STL,19,4,21.7,147.6,16.1,0.00253293406
UA,ORD,15,1,9.4,75.6,16.0,0.002462907126
DL,Other,9,7,17.8,165.6,12.0,0.00253293406
DL,Other,21,2,26.1,334.8,16.0,0.00253293406
DL,LGA,13,7,12.2,241.2,16.1,0.00253293406
DL,DFW,7,1,19.0,111.6,9.7,0.00253293406
DL,TPA,9,4,12.2,54.0,16.0,0.00253293406
DL,LAX,7,2,6.7,93.6,16.1,0.00253293406
DL,JFK,12,4,2.8,295.2,16.0,0.00253293406
DL,TPA,19,1,11.1,183.6,16.1,0.00253293406
AA,DFW,7,3,11.1,0.0,16.1,0.00288359019
OO,Other,21,6,22.2,334.8,16.0,0.003757959073
DL,BNA,11,6,17.2,75.6,16.1,0.00253293406
DL,CAE,8,7,13.3,0.0,16.1,0.00253293406
DL,DTW,12,1,7.8,147.6,12.0,0.00253293406
DL,Other,19,6,23.3,350.0,16.1,0.00253293406
DL,JFK,12,7,2.2,165.6,16.0,0.00253293406
DL,SFO,17,1,15.0,75.6,16.1,0.00253293406
DL,BWI,13,2,12.8,75.6,16.1,0.00253293406
WN,DAL,10,3,12.2,129.6,16.1,0.002384997386
DL,AUS,17,1,15.0,75.6,16.1,0.00253293406
DL,MSY,11,4,13.3,111.6,16.1,0.00253293406
DL,RDU,19,7,9.4,183.6,9.7,0.00253293406
DL,FLL,14,3,17.8,129.6,16.1,0.00253293406
DL,PBI,11,2,8.9,0.0,16.1,0.00253293406
DL,MSY,10,4,11.1,111.6,16.1,0.00253293406
MQ,DCA,5,4,17.8,223.2,16.1,0.003162450066
DL,Other,21,3,23.3,165.6,16.1,0.00253293406
DL,IND,22,7,23.9,205.2,16.1,0.00253293406
DL,Other,9,4,3.9,350.0,16.0,0.00253293406
DL,HSV,10,7,16.1,93.6,16.1,0.00253293406
DL,PHL,14,5,18.3,75.6,16.1,0.00253293406
MQ,ORD,11,3,11.1,111.6,16.1,0.003162450066
DL,AUS,22,4,22.8,75.6,16.1,0.00253293406
DL,TPA,19,1,16.7,183.6,16.1,0.00253293406
DL,Other,12,1,18.9,93.6,1.6,0.00253293406
NK,DFW,21,5,17.8,147.6,16.0,0.001815614282
DL,Other,9,1,3.3,75.6,16.0,0.00253293406
AA,DFW,12,2,8.3,183.6,16.0,0.00288359019
DL,BWI,11,3,11.1,111.6,16.1,0.00253293406
WN,LGA,12,1,7.8,147.6,12.0,0.002384997386
DL,OKC,15,3,11.7,165.6,16.0,0.00253293406
DL,LGA,9,5,14.4,75.6,16.0,0.00253293406
DL,CVG,12,3,11.1,111.6,16.0,0.00253293406
WN,MSY,8,3,11.1,0.0,16.1,0.002384997386
DL,BNA,20,6,22.2,259.2,16.1,0.00253293406
OO,Other,10,4,13.3,165.6,16.1,0.003757959073
OH,PHL,7,5,15.0,75.6,16.1,0.003093580819
DL,HSV,18,5,23.3,147.6,16.0,0.00253293406
DL,CLT,22,2,25.0,295.2,16.1,0.00253293406
WN,RIC,11,7,15.6,93.6,11.3,0.002384997386
F9,LAX,17,1,17.2,241.2,3.2,0.002440836251
DL,Other,11,7,11.7,165.6,16.1,0.00253293406
WN,HOU,21,3,23.3,316.8,16.0,0.002384997386
DL,MKE,16,7,21.1,183.6,16.1,0.00253293406
DL,DFW,13,6,16.7,147.6,16.1,0.00253293406
DL,Other,9,3,11.1,0.0,16.0,0.00253293406
DL,Other,21,1,17.8,75.6,16.0,0.00253293406
F9,MDW,10,1,8.3,165.6,14.5,0.002440836251
DL,MCI,20,7,21.7,183.6,16.1,0.00253293406
DL,BWI,7,1,3.3,111.6,16.1,0.00253293406
WN,STL,17,4,20.6,165.6,16.1,0.002384997386
DL,CLE,10,2,6.1,147.6,16.1,0.00253293406
DL,PHL,18,1,8.9,205.2,11.0,0.00253293406
DL,ORF,22,6,18.9,241.2,16.1,0.00253293406
F9,LAS,7,6,8.3,111.6,16.1,0.002440836251
DL,DAB,17,4,20.6,165.6,16.1,0.00253293406
DL,DAB,14,3,18.9,129.6,16.1,0.00253293406
DL,LIT,8,3,11.1,0.0,16.1,0.00253293406
DL,RSW,12,5,13.3,0.0,16.0,0.00253293406
DL,DEN,14,7,3.9,111.6,16.1,0.00253293406
DL,RSW,12,7,11.7,165.6,16.0,0.00253293406
DL,MSY,11,1,13.9,129.6,12.9,0.00253293406
NK,LAX,9,6,8.9,129.6,16.0,0.001815614282
DL,Other,12,4,13.3,111.6,16.0,0.00253293406
DL,STL,22,4,20.6,147.6,16.1,0.00253293406
WN,MDW,10,2,6.1,147.6,16.1,0.002384997386
DL,MSY,17,5,23.0,129.6,16.1,0.00253293406
NK,LAX,9,7,10.0,0.0,16.0,0.001815614282
DL,MEM,14,7,3.9,111.6,16.1,0.00253293406
DL,Other,11,6,9.4,147.6,16.1,0.00253293406
F9,ORF,6,4,15.0,0.0,16.0,0.002440836251
AA,DFW,12,4,2.8,295.2,16.0,0.00288359019
DL,BWI,14,6,19.4,165.6,16.1,0.00253293406
DL,LAS,12,6,9.4,147.6,16.0,0.00253293406
DL,GSO,20,4,10.0,350.0,16.1,0.00253293406
B6,BOS,6,7,13.9,147.6,16.0,0.004975591438
DL,DEN,14,4,16.1,147.6,16.1,0.00253293406
OH,DCA,10,4,13.3,165.6,16.1,0.003093580819
MQ,DCA,5,5,5.0,223.2,16.1,0.003162450066
DL,HSV,23,7,21.7,183.6,16.1,0.00253293406
DL,Other,16,4,20.6,205.2,14.5,0.00253293406
DL,MCO,12,1,7.8,147.6,12.0,0.00253293406
DL,SFO,21,5,23.3,223.2,16.0,0.00253293406
NK,MCO,7,4,12.8,93.6,14.5,0.001815614282
WN,MIA,10,2,6.1,93.6,16.1,0.002384997386
DL,RDU,8,5,3.3,147.6,16.1,0.00253293406
DL,OMA,22,4,11.7,259.2,16.1,0.00253293406
DL,SAN,16,3,22.2,259.2,16.1,0.00253293406
F9,IAD,8,1,18.9,93.6,9.7,0.002440836251
WN,TPA,9,4,13.3,93.6,16.0,0.002384997386
WN,MIA,11,6,15.6,111.6,16.1,0.002384997386
DL,MSP,7,7,13.3,147.6,16.1,0.00253293406
DL,VPS,8,4,3.9,350.0,16.1,0.00253293406
DL,SRQ,17,5,25.0,111.6,16.1,0.00253293406
DL,Other,15,1,7.8,147.6,9.0,0.00253293406
WN,MCI,22,4,20.6,147.6,16.1,0.002384997386
OO,Other,16,7,19.4,111.6,11.3,0.003757959073
DL,BNA,10,4,11.1,111.6,16.1,0.00253293406
OO,Other,19,1,11.1,183.6,16.1,0.003757959073
B6,BOS,10,3,10.0,54.0,16.1,0.004975591438
DL,LIT,8,7,10.0,0.0,16.1,0.00253293406
DL,SAV,14,3,12.0,147.6,16.1,0.00253293406
DL,BOS,13,3,15.0,75.6,16.1,0.00253293406
DL,LIT,16,2,16.7,183.6,16.1,0.00253293406
DL,Other,10,3,12.2,129.6,16.1,0.00253293406
DL,MIA,7,2,10.0,93.6,16.1,0.00253293406
DL,IAD,22,4,20.6,147.6,16.1,0.00253293406
WN,BWI,9,4,3.9,350.0,16.0,0.002384997386
DL,SRQ,22,4,8.3,316.8,16.1,0.00253293406
DL,Other,9,4,13.3,93.6,16.0,0.00253293406
F9,MCO,22,6,24.4,205.2,16.1,0.002440836251
DL,IND,19,2,21.7,241.2,16.1,0.00253293406
OH,PHL,18,2,21.1,147.6,16.0,0.003093580819
NK,BWI,22,1,20.6,183.6,16.1,0.001815614282
DL,PHL,20,2,23.9,129.6,16.1,0.00253293406
DL,ORD,12,4,13.3,111.6,16.0,0.00253293406
DL,FLL,7,3,15.6,277.2,8.0,0.00253293406
OO,Other,20,2,21.7,295.2,16.1,0.003757959073
B6,BOS,6,7,12.2,93.6,16.0,0.004975591438
DL,Other,9,5,3.3,147.6,16.0,0.00253293406
DL,SAN,11,2,7.8,129.6,16.1,0.00253293406
F9,DTW,11,1,7.8,259.2,14.5,0.002440836251
DL,CLE,8,1,3.3,75.6,16.1,0.00253293406
DL,JAN,8,1,3.3,75.6,16.1,0.00253293406
DL,MKE,15,2,11.7,183.6,16.0,0.00253293406
DL,SFO,19,7,13.3,93.6,16.1,0.00253293406
DL,ORD,22,6,22.2,165.6,16.1,0.00253293406
DL,SDF,10,7,16.7,129.6,16.1,0.00253293406
DL,JAX,18,5,25.0,111.6,16.0,0.00253293406
DL,FLL,17,6,22.8,277.2,16.1,0.00253293406
DL,VPS,8,6,8.9,129.6,16.1,0.00253293406
YX,PHL,11,3,9.4,75.6,16.1,0.002220371912
DL,SJU,12,6,14.4,147.6,16.0,0.00253293406
OO,Other,19,7,24.4,165.6,16.1,0.003757959073
DL,Other,9,4,13.3,93.6,16.0,0.00253293406
DL,MSP,20,2,26.1,334.8,16.1,0.00253293406
DL,AUS,11,2,6.1,183.6,16.1,0.00253293406
DL,DAB,12,3,10.0,165.6,16.0,0.00253293406
DL,HSV,10,5,3.9,111.6,16.1,0.00253293406
DL,DCA,9,6,8.9,129.6,16.0,0.00253293406
DL,IND,7,4,12.8,75.6,16.1,0.00253293406
F9,PHL,15,4,16.7,93.6,16.0,0.002440836251
WN,DAL,20,6,22.2,295.2,16.1,0.002384997386
DL,PHL,14,2,14.4,111.6,16.1,0.00253293406
DL,SAV,10,7,2.8,147.6,16.1,0.00253293406
DL,LAS,12,4,2.8,295.2,16.0,0.00253293406
DL,MEM,9,4,17.8,241.2,16.0,0.00253293406
DL,MEM,16,5,15.0,183.6,16.1,0.00253293406
DL,CMH,22,7,22.8,165.6,16.1,0.00253293406
DL,DAL,16,1,11.7,316.8,16.1,0.00253293406
DL,BHM,19,5,23.3,165.6,16.1,0.00253293406
DL,MIA,20,5,23.3,223.2,16.1,0.00253293406
UA,DEN,16,2,21.1,205.2,16.1,0.002462907126
DL,IND,19,7,23.9,165.6,16.1,0.00253293406
AA,DFW,11,2,8.9,0.0,16.1,0.00288359019
