flight_id,flight_date,carrier_code,origin,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,weather_code,dep_delay,arr_delay,delay_flag,diversion_rate_origin,diversion_rate_carrier
211,2025-03-01,WN,ATL,RIC,10,6,10.0,147.6,16.1,Clear,-3.0,-10.0,0,0.002909173341,0.002384997386
212,2025-03-01,WN,ATL,RSW,10,6,10.0,147.6,16.1,Clear,6.0,14.0,0,0.002909173341,0.002384997386
213,2025-03-01,DL,ATL,RNO,10,6,10.0,147.6,16.1,Clear,-4.0,-17.0,0,0.002909173341,0.00253293406
214,2025-03-01,DL,ATL,CVG,10,6,10.0,147.6,16.1,Clear,-5.0,-15.0,0,0.002909173341,0.00253293406
215,2025-03-01,OO,ATL,ABY,10,6,10.0,147.6,16.1,Clear,-8.0,-5.0,0,0.002909173341,0.003757959073
216,2025-03-01,DL,ATL,LAX,10,6,10.0,147.6,16.1,Clear,21.0,-9.0,0,0.002909173341,0.00253293406
217,2025-03-01,DL,ATL,ORF,10,6,10.0,147.6,16.1,Clear,-6.0,-4.0,0,0.002909173341,0.00253293406
218,2025-03-01,DL,ATL,MEM,10,6,10.0,147.6,16.1,Clear,-7.0,-9.0,0,0.002909173341,0.00253293406
219,2025-03-01,OO,ATL,EVV,10,6,10.0,147.6,16.1,Clear,-2.0,-6.0,0,0.002909173341,0.003757959073
220,2025-03-01,DL,ATL,JFK,10,6,10.0,147.6,16.1,Clear,6.0,-3.0,0,0.002909173341,0.00253293406
221,2025-03-01,DL,ATL,RSW,10,6,10.0,147.6,16.1,Clear,-7.0,-9.0,0,0.002909173341,0.00253293406
222,2025-03-01,DL,ATL,ALB,11,6,9.4,147.6,16.1,Clear,5.0,-4.0,0,0.002909173341,0.00253293406
223,2025-03-01,DL,ATL,TPA,11,6,9.4,147.6,16.1,Clear,16.0,3.0,0,0.002909173341,0.00253293406
224,2025-03-01,DL,ATL,VPS,11,6,9.4,147.6,16.1,Clear,-7.0,-12.0,0,0.002909173341,0.00253293406
225,2025-03-01,DL,ATL,SRQ,11,6,9.4,147.6,16.1,Clear,-8.0,-9.0,0,0.002909173341,0.00253293406
226,2025-03-01,OH,ATL,CLT,11,6,9.4,147.6,16.1,Clear,-6.0,12.0,0,0.002909173341,0.003093580819
227,2025-03-01,WN,ATL,SRQ,11,6,9.4,147.6,16.1,Clear,-6.0,-10.0,0,0.002909173341,0.002384997386
228,2025-03-01,DL,ATL,STL,11,6,9.4,147.6,16.1,Clear,-3.0,-15.0,0,0.002909173341,0.00253293406
229,2025-03-01,DL,ATL,PHX,11,6,9.4,147.6,16.1,Clear,-4.0,-13.0,0,0.002909173341,0.00253293406
230,2025-03-01,DL,ATL,BNA,11,6,9.4,147.6,16.1,Clear,-5.0,-19.0,0,0.002909173341,0.00253293406
231,2025-03-01,DL,ATL,HDN,11,6,9.4,147.6,16.1,Clear,0.0,-2.0,0,0.002909173341,0.00253293406
232,2025-03-01,DL,ATL,PBI,11,6,9.4,147.6,16.1,Clear,-1.0,3.0,0,0.002909173341,0.00253293406
233,2025-03-01,DL,ATL,IAD,11,6,9.4,147.6,16.1,Clear,8.0,-7.0,0,0.002909173341,0.00253293406
234,2025-03-01,DL,ATL,DCA,11,6,9.4,147.6,16.1,Clear,-7.0,-15.0,0,0.002909173341,0.00253293406
235,2025-03-01,DL,ATL,BOS,11,6,9.4,147.6,16.1,Clear,9.0,0.0,0,0.002909173341,0.00253293406
236,2025-03-01,DL,ATL,PVD,11,6,9.4,147.6,16.1,Clear,-6.0,-14.0,0,0.002909173341,0.00253293406
237,2025-03-01,DL,ATL,MSN,11,6,9.4,147.6,16.1,Clear,-5.0,-15.0,0,0.002909173341,0.00253293406
238,2025-03-01,DL,ATL,GRR,11,6,9.4,147.6,16.1,Clear,0.0,-9.0,0,0.002909173341,0.00253293406
239,2025-03-01,DL,ATL,PNS,11,6,9.4,147.6,16.1,Clear,-8.0,-9.0,0,0.002909173341,0.00253293406
240,2025-03-01,DL,ATL,JAC,11,6,9.4,147.6,16.1,Clear,5.0,0.0,0,0.002909173341,0.00253293406
241,2025-03-01,DL,ATL,BUF,11,6,9.4,147.6,16.1,Clear,-5.0,-3.0,0,0.002909173341,0.00253293406
242,2025-03-01,DL,ATL,FLL,11,6,9.4,147.6,16.1,Clear,-4.0,-2.0,0,0.002909173341,0.00253293406
243,2025-03-01,DL,ATL,LEX,11,6,9.4,147.6,16.1,Clear,-7.0,-19.0,0,0.002909173341,0.00253293406
244,2025-03-01,OO,ATL,FWA,11,6,9.4,147.6,16.1,Clear,-6.0,-19.0,0,0.002909173341,0.003757959073
245,2025-03-01,F9,ATL,BUF,11,6,9.4,147.6,16.1,Clear,-7.0,-13.0,0,0.002909173341,0.002440836251
246,2025-03-01,DL,ATL,MSY,11,6,9.4,147.6,16.1,Clear,-7.0,-3.0,0,0.002909173341,0.00253293406
247,2025-03-01,DL,ATL,SAT,11,6,9.4,147.6,16.1,Clear,20.0,4.0,0,0.002909173341,0.00253293406
248,2025-03-01,DL,ATL,STT,11,6,9.4,147.6,16.1,Clear,-6.0,55.0,1,0.002909173341,0.00253293406
249,2025-03-01,DL,ATL,ICT,11,6,9.4,147.6,16.1,Clear,-7.0,-18.0,0,0.002909173341,0.00253293406
250,2025-03-01,DL,ATL,SAN,11,6,9.4,147.6,16.1,Clear,-2.0,-19.0,0,0.002909173341,0.00253293406
251,2025-03-01,DL,ATL,MCO,11,6,9.4,147.6,16.1,Clear,-6.0,-2.0,0,0.002909173341,0.00253293406
252,2025-03-01,DL,ATL,SYR,11,6,9.4,147.6,16.1,Clear,-7.0,-15.0,0,0.002909173341,0.00253293406
253,2025-03-01,DL,ATL,IND,11,6,9.4,147.6,16.1,Clear,-7.0,-4.0,0,0.002909173341,0.00253293406
254,2025-03-01,DL,ATL,DEN,11,6,9.4,147.6,16.1,Clear,-8.0,-19.0,0,0.002909173341,0.00253293406
255,2025-03-01,DL,ATL,DFW,11,6,9.4,147.6,16.1,Clear,0.0,-14.0,0,0.002909173341,0.00253293406
256,2025-03-01,WN,ATL,DEN,11,6,9.4,147.6,16.1,Clear,-1.0,-22.0,0,0.002909173341,0.002384997386
257,2025-03-01,DL,ATL,ROC,11,6,9.4,147.6,16.1,Clear,-9.0,-15.0,0,0.002909173341,0.00253293406
258,2025-03-01,F9,ATL,DFW,11,6,9.4,147.6,16.1,Clear,-5.0,-15.0,0,0.002909173341,0.002440836251
259,2025-03-01,AA,ATL,MIA,11,6,9.4,147.6,16.1,Clear,-5.0,-18.0,0,0.002909173341,0.00288359019
260,2025-03-01,DL,ATL,MTJ,11,6,9.4,147.6,16.1,Clear,11.0,-8.0,0,0.002909173341,0.00253293406
261,2025-03-01,DL,ATL,SLC,11,6,9.4,147.6,16.1,Clear,-2.0,-28.0,0,0.002909173341,0.00253293406
262,2025-03-01,DL,ATL,SEA,11,6,9.4,147.6,16.1,Clear,-3.0,-24.0,0,0.002909173341,0.00253293406
263,2025-03-01,NK,ATL,MSY,11,6,9.4,147.6,16.1,Clear,21.0,15.0,0,0.002909173341,0.001815614282
264,2025-03-01,DL,ATL,MIA,11,6,9.4,147.6,16.1,Clear,-6.0,-15.0,0,0.002909173341,0.00253293406
265,2025-03-01,DL,ATL,SFO,11,6,9.4,147.6,16.1,Clear,-3.0,-28.0,0,0.002909173341,0.00253293406
266,2025-03-01,DL,ATL,BZN,11,6,9.4,147.6,16.1,Clear,-6.0,-4.0,0,0.002909173341,0.00253293406
267,2025-03-01,DL,ATL,HPN,11,6,9.4,147.6,16.1,Clear,20.0,15.0,0,0.002909173341,0.00253293406
268,2025-03-01,DL,ATL,ABQ,11,6,9.4,147.6,16.1,Clear,-2.0,-17.0,0,0.002909173341,0.00253293406
269,2025-03-01,DL,ATL,AVL,11,6,9.4,147.6,16.1,Clear,-5.0,-12.0,0,0.002909173341,0.00253293406
270,2025-03-01,DL,ATL,ECP,12,6,9.4,147.6,16.0,Clear,-3.0,-11.0,0,0.002909173341,0.00253293406
271,2025-03-01,DL,ATL,LAS,12,6,9.4,147.6,16.0,Clear,-4.0,-30.0,0,0.002909173341,0.00253293406
272,2025-03-01,OH,ATL,PHL,12,6,9.4,147.6,16.0,Clear,-7.0,-23.0,0,0.002909173341,0.003093580819
273,2025-03-01,NK,ATL,FLL,12,6,9.4,147.6,16.0,Clear,-6.0,-7.0,0,0.002909173341,0.001815614282
274,2025-03-01,WN,ATL,DCA,12,6,9.4,147.6,16.0,Clear,-2.0,-14.0,0,0.002909173341,0.002384997386
275,2025-03-01,WN,ATL,DAL,12,6,9.4,147.6,16.0,Clear,-5.0,-27.0,0,0.002909173341,0.002384997386
276,2025-03-01,DL,ATL,HSV,12,6,9.4,147.6,16.0,Clear,-1.0,-9.0,0,0.002909173341,0.00253293406
277,2025-03-01,DL,ATL,GSO,12,6,9.4,147.6,16.0,Clear,-2.0,-12.0,0,0.002909173341,0.00253293406
278,2025-03-01,DL,ATL,JAN,12,6,9.4,147.6,16.0,Clear,-3.0,-10.0,0,0.002909173341,0.00253293406
279,2025-03-01,DL,ATL,CHS,12,6,9.4,147.6,16.0,Clear,28.0,22.0,1,0.002909173341,0.00253293406
280,2025-03-01,DL,ATL,EYW,12,6,9.4,147.6,16.0,Clear,65.0,67.0,1,0.002909173341,0.00253293406
281,2025-03-01,DL,ATL,RDU,12,6,9.4,147.6,16.0,Clear,-7.0,-5.0,0,0.002909173341,0.00253293406
282,2025-03-01,DL,ATL,EGE,12,6,9.4,147.6,16.0,Clear,-4.0,5.0,0,0.002909173341,0.00253293406
283,2025-03-01,AA,ATL,DFW,12,6,9.4,147.6,16.0,Clear,332.0,338.0,1,0.002909173341,0.00288359019
284,2025-03-01,DL,ATL,CLT,12,6,9.4,147.6,16.0,Clear,4.0,18.0,1,0.002909173341,0.00253293406
285,2025-03-01,DL,ATL,PBI,12,6,9.4,147.6,16.0,Clear,-2.0,2.0,0,0.002909173341,0.00253293406
286,2025-03-01,OO,ATL,ASE,12,6,9.4,147.6,16.0,Clear,-2.0,-16.0,0,0.002909173341,0.003757959073
287,2025-03-01,DL,ATL,MCO,12,6,9.4,147.6,16.0,Clear,-7.0,-1.0,0,0.002909173341,0.00253293406
288,2025-03-01,DL,ATL,SAV,12,6,9.4,147.6,16.0,Clear,-8.0,-17.0,0,0.002909173341,0.00253293406
289,2025-03-01,DL,ATL,RSW,12,6,9.4,147.6,16.0,Clear,-6.0,-2.0,0,0.002909173341,0.00253293406
290,2025-03-01,DL,ATL,OGG,12,6,9.4,147.6,16.0,Clear,-5.0,-14.0,0,0.002909173341,0.00253293406
291,2025-03-01,DL,ATL,LGA,12,6,9.4,147.6,16.0,Clear,1.0,-9.0,0,0.002909173341,0.00253293406
292,2025-03-01,WN,ATL,STL,12,6,9.4,147.6,16.0,Clear,-3.0,-13.0,0,0.002909173341,0.002384997386
293,2025-03-01,DL,ATL,PHX,12,6,9.4,147.6,16.0,Clear,-5.0,-6.0,0,0.002909173341,0.00253293406
294,2025-03-01,YX,ATL,EWR,12,6,9.4,147.6,16.0,Clear,-9.0,-22.0,0,0.002909173341,0.002220371912
295,2025-03-01,DL,ATL,DAB,12,6,9.4,147.6,16.0,Clear,51.0,44.0,1,0.002909173341,0.00253293406
296,2025-03-01,DL,ATL,SDF,12,6,9.4,147.6,16.0,Clear,-7.0,-13.0,0,0.002909173341,0.00253293406
297,2025-03-01,DL,ATL,LAX,12,6,9.4,147.6,16.0,Clear,0.0,3.0,0,0.002909173341,0.00253293406
298,2025-03-01,DL,ATL,TPA,12,6,9.4,147.6,16.0,Clear,28.0,19.0,1,0.002909173341,0.00253293406
299,2025-03-01,DL,ATL,ORD,12,6,9.4,147.6,16.0,Clear,-6.0,-8.0,0,0.002909173341,0.00253293406
300,2025-03-01,DL,ATL,SJU,12,6,9.4,147.6,16.0,Clear,3.0,15.0,0,0.002909173341,0.00253293406
301,2025-03-01,DL,ATL,MSY,12,6,9.4,147.6,16.0,Clear,-10.0,5.0,0,0.002909173341,0.00253293406
302,2025-03-01,F9,ATL,DEN,12,6,9.4,147.6,16.0,Clear,85.0,74.0,1,0.002909173341,0.002440836251
303,2025-03-01,DL,ATL,ELP,12,6,9.4,147.6,16.0,Clear,-3.0,-3.0,0,0.002909173341,0.00253293406
304,2025-03-01,DL,ATL,LIT,12,6,9.4,147.6,16.0,Clear,-14.0,-23.0,0,0.002909173341,0.00253293406
305,2025-03-01,DL,ATL,MKE,12,6,9.4,147.6,16.0,Clear,-11.0,-6.0,0,0.002909173341,0.00253293406
306,2025-03-01,F9,ATL,LGA,12,6,9.4,147.6,16.0,Clear,-8.0,-23.0,0,0.002909173341,0.002440836251
307,2025-03-01,DL,ATL,MIA,12,6,9.4,147.6,16.0,Clear,-4.0,-16.0,0,0.002909173341,0.00253293406
308,2025-03-01,DL,ATL,JAX,12,6,9.4,147.6,16.0,Clear,-12.0,-11.0,0,0.002909173341,0.00253293406
309,2025-03-01,DL,ATL,OMA,12,6,9.4,147.6,16.0,Clear,-7.0,-10.0,0,0.002909173341,0.00253293406
310,2025-03-01,F9,ATL,BWI,12,6,9.4,147.6,16.0,Clear,-7.0,6.0,0,0.002909173341,0.002440836251
311,2025-03-01,DL,ATL,BTR,12,6,9.4,147.6,16.0,Clear,-5.0,-13.0,0,0.002909173341,0.00253293406
312,2025-03-01,DL,ATL,DAY,12,6,9.4,147.6,16.0,Clear,-8.0,-15.0,0,0.002909173341,0.00253293406
313,2025-03-01,WN,ATL,BNA,12,6,9.4,147.6,16.0,Clear,14.0,5.0,0,0.002909173341,0.002384997386
314,2025-03-01,DL,ATL,BNA,12,6,9.4,147.6,16.0,Clear,-4.0,-8.0,0,0.002909173341,0.00253293406
315,2025-03-01,DL,ATL,HOU,12,6,9.4,147.6,16.0,Clear,-6.0,-15.0,0,0.002909173341,0.00253293406
316,2025-03-01,DL,ATL,MEM,12,6,9.4,147.6,16.0,Clear,-10.0,-19.0,0,0.002909173341,0.00253293406
317,2025-03-01,DL,ATL,FLL,13,6,13.3,147.6,16.1,Clear,9.0,8.0,0,0.002909173341,0.00253293406
318,2025-03-01,DL,ATL,MSP,13,6,13.3,147.6,16.1,Clear,-5.0,-9.0,0,0.002909173341,0.00253293406
319,2025-03-01,DL,ATL,DEN,13,6,13.3,147.6,16.1,Clear,-6.0,-11.0,0,0.002909173341,0.00253293406
320,2025-03-01,DL,ATL,DCA,13,6,13.3,147.6,16.1,Clear,-6.0,-18.0,0,0.002909173341,0.00253293406
321,2025-03-01,DL,ATL,DTW,13,6,13.3,147.6,16.1,Clear,-2.0,-9.0,0,0.002909173341,0.00253293406
322,2025-03-01,DL,ATL,IAH,13,6,13.3,147.6,16.1,Clear,5.0,-15.0,0,0.002909173341,0.00253293406
323,2025-03-01,DL,ATL,BHM,13,6,13.3,147.6,16.1,Clear,-3.0,-7.0,0,0.002909173341,0.00253293406
324,2025-03-01,WN,ATL,MDW,13,6,13.3,147.6,16.1,Clear,11.0,3.0,0,0.002909173341,0.002384997386
325,2025-03-01,WN,ATL,HOU,13,6,13.3,147.6,16.1,Clear,0.0,-18.0,0,0.002909173341,0.002384997386
326,2025-03-01,WN,ATL,JAN,13,6,13.3,147.6,16.1,Clear,-5.0,-17.0,0,0.002909173341,0.002384997386
327,2025-03-01,DL,ATL,TUL,13,6,13.3,147.6,16.1,Clear,-1.0,-11.0,0,0.002909173341,0.00253293406
328,2025-03-01,OH,ATL,CLT,13,6,13.3,147.6,16.1,Clear,-11.0,-15.0,0,0.002909173341,0.003093580819
329,2025-03-01,DL,ATL,MCO,13,6,13.3,147.6,16.1,Clear,0.0,3.0,0,0.002909173341,0.00253293406
330,2025-03-01,DL,ATL,EWR,13,6,13.3,147.6,16.1,Clear,-6.0,-12.0,0,0.002909173341,0.00253293406
331,2025-03-01,DL,ATL,CMH,13,6,13.3,147.6,16.1,Clear,-2.0,-9.0,0,0.002909173341,0.00253293406
332,2025-03-01,DL,ATL,CLE,13,6,13.3,147.6,16.1,Clear,-8.0,-21.0,0,0.002909173341,0.00253293406
333,2025-03-01,DL,ATL,MSY,13,6,13.3,147.6,16.1,Clear,25.0,29.0,1,0.002909173341,0.00253293406
334,2025-03-01,NK,ATL,DTW,13,6,13.3,147.6,16.1,Clear,52.0,72.0,1,0.002909173341,0.001815614282
335,2025-03-01,B6,ATL,BOS,13,6,13.3,147.6,16.1,Clear,-13.0,-29.0,0,0.002909173341,0.004975591438
336,2025-03-01,OO,ATL,FAY,13,6,13.3,147.6,16.1,Clear,3.0,16.0,1,0.002909173341,0.003757959073
337,2025-03-01,DL,ATL,OKC,13,6,13.3,147.6,16.1,Clear,-7.0,-21.0,0,0.002909173341,0.00253293406
338,2025-03-01,DL,ATL,PNS,13,6,13.3,147.6,16.1,Clear,-5.0,-13.0,0,0.002909173341,0.00253293406
339,2025-03-01,DL,ATL,CAE,13,6,13.3,147.6,16.1,Clear,-6.0,-14.0,0,0.002909173341,0.00253293406
340,2025-03-01,DL,ATL,CVG,13,6,13.3,147.6,16.1,Clear,89.0,86.0,1,0.002909173341,0.00253293406
341,2025-03-01,DL,ATL,JAX,13,6,13.3,147.6,16.1,Clear,11.0,5.0,0,0.002909173341,0.00253293406
342,2025-03-01,DL,ATL,BDL,13,6,13.3,147.6,16.1,Clear,-3.0,-10.0,0,0.002909173341,0.00253293406
343,2025-03-01,DL,ATL,GNV,13,6,13.3,147.6,16.1,Clear,-10.0,-18.0,0,0.002909173341,0.00253293406
344,2025-03-01,DL,ATL,DFW,13,6,13.3,147.6,16.1,Clear,-7.0,-15.0,0,0.002909173341,0.00253293406
345,2025-03-01,WN,ATL,MSY,13,6,13.3,147.6,16.1,Clear,-1.0,-2.0,0,0.002909173341,0.002384997386
346,2025-03-01,DL,ATL,MIA,13,6,13.3,147.6,16.1,Clear,-6.0,-24.0,0,0.002909173341,0.00253293406
347,2025-03-01,DL,ATL,PIT,13,6,13.3,147.6,16.1,Clear,-5.0,-11.0,0,0.002909173341,0.00253293406
348,2025-03-01,DL,ATL,RIC,13,6,13.3,147.6,16.1,Clear,6.0,4.0,0,0.002909173341,0.00253293406
349,2025-03-01,DL,ATL,BWI,13,6,13.3,147.6,16.1,Clear,17.0,13.0,0,0.002909173341,0.00253293406
350,2025-03-01,DL,ATL,TPA,13,6,13.3,147.6,16.1,Clear,-2.0,-11.0,0,0.002909173341,0.00253293406
351,2025-03-01,DL,ATL,CLT,13,6,13.3,147.6,16.1,Clear,0.0,24.0,1,0.002909173341,0.00253293406
352,2025-03-01,DL,ATL,VPS,13,6,13.3,147.6,16.1,Clear,-1.0,-10.0,0,0.002909173341,0.00253293406
353,2025-03-01,F9,ATL,DTW,14,6,16.1,223.2,16.1,Clear,-16.0,20.0,1,0.002909173341,0.002440836251
354,2025-03-01,DL,ATL,MDW,14,6,16.1,223.2,16.1,Clear,-4.0,-8.0,0,0.002909173341,0.00253293406
355,2025-03-01,DL,ATL,SRQ,14,6,16.1,223.2,16.1,Clear,-6.0,-6.0,0,0.002909173341,0.00253293406
356,2025-03-01,DL,ATL,PBI,14,6,16.1,223.2,16.1,Clear,-2.0,1.0,0,0.002909173341,0.00253293406
357,2025-03-01,DL,ATL,RSW,14,6,16.1,223.2,16.1,Clear,1.0,-1.0,0,0.002909173341,0.00253293406
358,2025-03-01,DL,ATL,ORF,14,6,16.1,223.2,16.1,Clear,-8.0,-3.0,0,0.002909173341,0.00253293406
359,2025-03-01,DL,ATL,LAX,14,6,16.1,223.2,16.1,Clear,-2.0,-11.0,0,0.002909173341,0.00253293406
360,2025-03-01,DL,ATL,FLL,14,6,16.1,223.2,16.1,Clear,-5.0,-15.0,0,0.002909173341,0.00253293406
361,2025-03-01,DL,ATL,SLC,14,6,16.1,223.2,16.1,Clear,3.0,6.0,0,0.002909173341,0.00253293406
362,2025-03-01,WN,ATL,PHL,14,6,16.1,223.2,16.1,Clear,-4.0,-13.0,0,0.002909173341,0.002384997386
363,2025-03-01,DL,ATL,MLB,14,6,16.1,223.2,16.1,Clear,-9.0,-12.0,0,0.002909173341,0.00253293406
364,2025-03-01,DL,ATL,DSM,14,6,16.1,223.2,16.1,Clear,-3.0,2.0,0,0.002909173341,0.00253293406
365,2025-03-01,DL,ATL,MCI,14,6,16.1,223.2,16.1,Clear,-1.0,2.0,0,0.002909173341,0.00253293406
366,2025-03-01,NK,ATL,MCO,14,6,16.1,223.2,16.1,Clear,3.0,-13.0,0,0.002909173341,0.001815614282
367,2025-03-01,DL,ATL,AVL,14,6,16.1,223.2,16.1,Clear,-4.0,-9.0,0,0.002909173341,0.00253293406
368,2025-03-01,DL,ATL,MYR,14,6,16.1,223.2,16.1,Clear,-10.0,-11.0,0,0.002909173341,0.00253293406
369,2025-03-01,DL,ATL,DEN,14,6,16.1,223.2,16.1,Clear,-6.0,-5.0,0,0.002909173341,0.00253293406
370,2025-03-01,DL,ATL,MCO,14,6,16.1,223.2,16.1,Clear,17.0,9.0,0,0.002909173341,0.00253293406
371,2025-03-01,DL,ATL,AUS,14,6,16.1,223.2,16.1,Clear,5.0,-29.0,0,0.002909173341,0.00253293406
372,2025-03-01,DL,ATL,IND,14,6,16.1,223.2,16.1,Clear,40.0,45.0,1,0.002909173341,0.00253293406
373,2025-03-01,DL,ATL,SDF,14,6,16.1,223.2,16.1,Clear,6.0,0.0,0,0.002909173341,0.00253293406
374,2025-03-01,DL,ATL,CHS,14,6,16.1,223.2,16.1,Clear,-6.0,-9.0,0,0.002909173341,0.00253293406
375,2025-03-01,DL,ATL,ORD,14,6,16.1,223.2,16.1,Clear,0.0,0.0,0,0.002909173341,0.00253293406
376,2025-03-01,DL,ATL,SAV,14,6,16.1,223.2,16.1,Clear,-2.0,-9.0,0,0.002909173341,0.00253293406
377,2025-03-01,UA,ATL,IAD,14,6,16.1,223.2,16.1,Clear,0.0,70.0,1,0.002909173341,0.002462907126
378,2025-03-01,AA,ATL,MIA,14,6,16.1,223.2,16.1,Clear,6.0,10.0,0,0.002909173341,0.00288359019
379,2025-03-01,DL,ATL,JFK,14,6,16.1,223.2,16.1,Clear,0.0,-4.0,0,0.002909173341,0.00253293406
380,2025-03-01,DL,ATL,STL,14,6,16.1,223.2,16.1,Clear,-7.0,-6.0,0,0.002909173341,0.00253293406
381,2025-03-01,DL,ATL,BOS,14,6,16.1,223.2,16.1,Clear,-4.0,-20.0,0,0.002909173341,0.00253293406
382,2025-03-01,DL,ATL,BNA,14,6,16.1,223.2,16.1,Clear,-10.0,-9.0,0,0.002909173341,0.00253293406
383,2025-03-01,DL,ATL,CLT,14,6,16.1,223.2,16.1,Clear,-6.0,-3.0,0,0.002909173341,0.00253293406
384,2025-03-01,WN,ATL,TPA,15,6,16.1,223.2,16.0,Clear,-5.0,-14.0,0,0.002909173341,0.002384997386
385,2025-03-01,NK,ATL,BOS,15,6,16.1,223.2,16.0,Clear,27.0,17.0,1,0.002909173341,0.001815614282
386,2025-03-01,DL,ATL,GSP,15,6,16.1,223.2,16.0,Clear,-5.0,-12.0,0,0.002909173341,0.00253293406
387,2025-03-01,DL,ATL,PHL,15,6,16.1,223.2,16.0,Clear,-2.0,-10.0,0,0.002909173341,0.00253293406
388,2025-03-01,DL,ATL,TLH,15,6,16.1,223.2,16.0,Clear,-5.0,-14.0,0,0.002909173341,0.00253293406
389,2025-03-01,DL,ATL,HSV,15,6,16.1,223.2,16.0,Clear,-4.0,-18.0,0,0.002909173341,0.00253293406
390,2025-03-01,DL,ATL,DAL,15,6,16.1,223.2,16.0,Clear,-4.0,-7.0,0,0.002909173341,0.00253293406
391,2025-03-01,F9,ATL,ORD,15,6,16.1,223.2,16.0,Clear,108.0,141.0,1,0.002909173341,0.002440836251
392,2025-03-01,DL,ATL,MSP,15,6,16.1,223.2,16.0,Clear,-4.0,-15.0,0,0.002909173341,0.00253293406
393,2025-03-01,DL,ATL,DTW,15,6,16.1,223.2,16.0,Clear,-5.0,-10.0,0,0.002909173341,0.00253293406
394,2025-03-01,DL,ATL,LAX,15,6,16.1,223.2,16.0,Clear,-1.0,-18.0,0,0.002909173341,0.00253293406
395,2025-03-01,DL,ATL,GSO,15,6,16.1,223.2,16.0,Clear,-9.0,-7.0,0,0.002909173341,0.00253293406
396,2025-03-01,DL,ATL,RDU,15,6,16.1,223.2,16.0,Clear,-4.0,-14.0,0,0.002909173341,0.00253293406
397,2025-03-01,DL,ATL,PBI,15,6,16.1,223.2,16.0,Clear,-3.0,-7.0,0,0.002909173341,0.00253293406
398,2025-03-01,DL,ATL,IAD,15,6,16.1,223.2,16.0,Clear,10.0,40.0,1,0.002909173341,0.00253293406
399,2025-03-01,DL,ATL,CMH,15,6,16.1,223.2,16.0,Clear,-1.0,-9.0,0,0.002909173341,0.00253293406
400,2025-03-01,DL,ATL,LAS,15,6,16.1,223.2,16.0,Clear,-3.0,-18.0,0,0.002909173341,0.00253293406
401,2025-03-01,DL,ATL,RSW,15,6,16.1,223.2,16.0,Clear,0.0,-4.0,0,0.002909173341,0.00253293406
402,2025-03-01,DL,ATL,MEM,15,6,16.1,223.2,16.0,Clear,-5.0,-11.0,0,0.002909173341,0.00253293406
403,2025-03-01,DL,ATL,FLL,15,6,16.1,223.2,16.0,Clear,0.0,-6.0,0,0.002909173341,0.00253293406
404,2025-03-01,DL,ATL,GPT,15,6,16.1,223.2,16.0,Clear,-9.0,-26.0,0,0.002909173341,0.00253293406
405,2025-03-01,DL,ATL,EYW,15,6,16.1,223.2,16.0,Clear,-3.0,-10.0,0,0.002909173341,0.00253293406
406,2025-03-01,DL,ATL,LGA,15,6,16.1,223.2,16.0,Clear,12.0,-3.0,0,0.002909173341,0.00253293406
407,2025-03-01,WN,ATL,BWI,15,6,16.1,223.2,16.0,Clear,-2.0,-19.0,0,0.002909173341,0.002384997386
408,2025-03-01,UA,ATL,EWR,15,6,16.1,223.2,16.0,Clear,-6.0,-8.0,0,0.002909173341,0.002462907126
409,2025-03-01,DL,ATL,AGS,15,6,16.1,223.2,16.0,Clear,-8.0,-14.0,0,0.002909173341,0.00253293406
410,2025-03-01,DL,ATL,JAX,15,6,16.1,223.2,16.0,Clear,-5.0,-12.0,0,0.002909173341,0.00253293406
411,2025-03-01,DL,ATL,BHM,15,6,16.1,223.2,16.0,Clear,-1.0,-8.0,0,0.002909173341,0.00253293406
412,2025-03-01,WN,ATL,MDW,15,6,16.1,223.2,16.0,Clear,7.0,7.0,0,0.002909173341,0.002384997386
413,2025-03-01,UA,ATL,ORD,15,6,16.1,223.2,16.0,Clear,-4.0,-2.0,0,0.002909173341,0.002462907126
414,2025-03-01,DL,ATL,DCA,15,6,16.1,223.2,16.0,Clear,-5.0,-13.0,0,0.002909173341,0.00253293406
415,2025-03-01,DL,ATL,PIT,15,6,16.1,223.2,16.0,Clear,-5.0,-2.0,0,0.002909173341,0.00253293406
416,2025-03-01,DL,ATL,AUS,15,6,16.1,223.2,16.0,Clear,-2.0,-32.0,0,0.002909173341,0.00253293406
417,2025-03-01,WN,ATL,MCO,15,6,16.1,223.2,16.0,Clear,7.0,3.0,0,0.002909173341,0.002384997386
418,2025-03-01,DL,ATL,SEA,15,6,16.1,223.2,16.0,Clear,-9.0,-13.0,0,0.002909173341,0.00253293406
419,2025-03-01,DL,ATL,MSY,15,6,16.1,223.2,16.0,Clear,-4.0,0.0,0,0.002909173341,0.00253293406
420,2025-03-01,DL,ATL,VPS,15,6,16.1,223.2,16.0,Clear,-6.0,-19.0,0,0.002909173341,0.00253293406
421,2025-03-01,F9,ATL,IAH,15,6,16.1,223.2,16.0,Clear,57.0,32.0,1,0.002909173341,0.002440836251
422,2025-03-01,DL,ATL,SAT,15,6,16.1,223.2,16.0,Clear,-1.0,-11.0,0,0.002909173341,0.00253293406
